,age,workclass
15174,27, Private
15175,28, Private
15176,74, ?
15177,44, Self-emp-not-inc
15178,27, Private
15179,61, Private
15180,25, Private
15181,28, Private
15182,20, Private
15183,33, Private
15184,38, State-gov
15185,31, Private
15186,40, Private
15187,43, Private
15188,38, Private
15189,19, Private
15190,56, Private
15191,38, Private
15192,30, ?
15193,22, Private
15194,18, State-gov
15195,68, Private
15196,35, Private
15197,42, Private
15198,32, Private
15199,43, Federal-gov
15200,30, Private
15201,62, Private
15202,38, Private
15203,27, Private
15204,28, Private
15205,26, Private
15206,21, Private
15207,19, Private
15208,20, Private
15209,25, State-gov
15210,28, Self-emp-not-inc
15211,36, Private
15212,23, Private
15213,24, Private
15214,23, Private
15215,24, Private
15216,25, Self-emp-not-inc
15217,24, Private
15218,30, Private
15219,26, Private
15220,62, ?
15221,36, Private
15222,45, Private
15223,31, Private
15224,34, Private
15225,65, Self-emp-inc
15226,42, Private
15227,27, State-gov
15228,40, Private
15229,53, Federal-gov
15230,54, Private
15231,30, State-gov
15232,59, Private
15233,42, Self-emp-not-inc
15234,23, Private
15235,28, Private
15236,20, Private
15237,22, Private
15238,73, ?
15239,47, Self-emp-not-inc
15240,44, Private
15241,40, Private
15242,37, Private
15243,39, Private
15244,49, Private
15245,44, Self-emp-not-inc
15246,27, Private
15247,50, Private
15248,39, Private
15249,41, Private
15250,55, Private
15251,53, Private
15252,53, Local-gov
15253,31, Private
15254,21, Private
15255,30, Private
15256,74, ?
15257,53, Private
15258,47, Private
15259,60, Private
15260,59, Private
15261,37, Private
15262,47, Federal-gov
15263,49, Private
15264,73, Local-gov
15265,58, Private
15266,18, ?
15267,35, Private
15268,24, State-gov
15269,62, Private
15270,58, Private
15271,51, Private
15272,21, Private
15273,30, Private
15274,27, Private
15275,25, Private
15276,31, Private
15277,31, Private
15278,44, Private
15279,52, Self-emp-inc
15280,30, Private
15281,29, Private
15282,36, Private
15283,54, Self-emp-not-inc
15284,59, Local-gov
15285,55, Private
15286,70, ?
15287,22, Private
15288,42, Private
15289,36, Private
15290,32, Private
15291,44, Private
15292,22, ?
15293,25, Private
15294,31, Private
15295,33, Private
15296,54, Self-emp-not-inc
15297,42, Self-emp-not-inc
15298,49, Private
15299,30, Private
15300,54, Private
15301,39, Private
15302,24, Private
15303,21, Private
15304,23, Private
15305,54, Private
15306,23, Private
15307,39, Private
15308,23, Private
15309,67, ?
15310,19, ?
15311,41, Private
15312,32, Private
15313,57, Private
15314,18, Private
15315,60, State-gov
15316,21, Private
15317,53, Private
15318,38, Private
15319,21, Private
15320,53, Private
15321,24, Private
15322,36, Federal-gov
15323,29, Private
15324,23, Private
15325,44, Private
15326,32, Local-gov
15327,25, Private
15328,41, Self-emp-not-inc
15329,18, Private
15330,57, Private
15331,62, Private
15332,29, Private
15333,19, Private
15334,35, Self-emp-not-inc
15335,52, Private
15336,28, Private
15337,38, Private
15338,42, Private
15339,41, Private
15340,23, Private
15341,31, Private
15342,31, Private
15343,46, Private
15344,18, Private
15345,57, Self-emp-not-inc
15346,25, Private
15347,32, Private
15348,27, Private
15349,46, Federal-gov
15350,17, ?
15351,43, State-gov
15352,56, Self-emp-not-inc
15353,19, Private
15354,20, Federal-gov
15355,42, Private
15356,90, Private
15357,25, Private
15358,27, Private
15359,48, Private
15360,48, Federal-gov
15361,27, Private
15362,46, Private
15363,32, Private
15364,22, Private
15365,24, Private
15366,31, Private
15367,20, Private
15368,28, Self-emp-not-inc
15369,40, Self-emp-inc
15370,39, Private
15371,54, Local-gov
15372,59, Local-gov
15373,17, Private
15374,25, Self-emp-not-inc
15375,49, Local-gov
15376,55, Self-emp-not-inc
15377,39, Private
15378,67, Private
15379,28, Private
15380,35, Private
15381,44, Private
15382,51, Private
15383,55, Private
15384,45, Local-gov
15385,32, Private
15386,45, Private
15387,45, Private
15388,35, Private
15389,55, Local-gov
15390,59, Private
15391,22, Private
15392,46, Local-gov
15393,23, Private
15394,47, Private
15395,34, Private
15396,51, Private
15397,40, Private
15398,24, State-gov
15399,20, Private
15400,44, Private
15401,26, Private
15402,35, Local-gov
15403,23, Private
15404,40, Private
15405,49, Local-gov
15406,32, Private
15407,28, Private
15408,51, Private
15409,62, Private
15410,31, Private
15411,47, Local-gov
15412,36, Private
15413,44, State-gov
15414,18, ?
15415,46, Private
15416,32, Private
15417,51, Self-emp-not-inc
15418,48, Private
15419,28, Private
15420,57, Self-emp-inc
15421,33, Private
15422,42, Private
15423,17, Private
15424,63, ?
15425,31, Self-emp-inc
15426,34, ?
15427,35, Private
15428,20, Private
15429,36, Private
15430,24, Private
15431,33, Private
15432,36, Private
15433,31, Private
15434,29, Private
15435,47, Private
15436,30, Private
15437,34, Private
15438,23, Private
15439,33, Private
15440,59, Private
15441,67, Self-emp-not-inc
15442,26, Private
15443,27, Private
15444,20, Private
15445,24, Private
15446,44, Federal-gov
15447,31, Private
15448,28, Private
15449,19, Private
15450,31, Self-emp-not-inc
15451,20, Private
15452,64, Private
15453,47, State-gov
15454,36, Private
15455,48, Private
15456,19, Self-emp-not-inc
15457,22, Private
15458,56, Private
15459,22, Private
15460,37, Private
15461,57, Local-gov
15462,38, Private
15463,34, Private
15464,22, ?
15465,38, Federal-gov
15466,30, Self-emp-inc
15467,32, Private
15468,29, Private
15469,56, Private
15470,42, Private
15471,66, ?
15472,71, Local-gov
15473,20, Private
15474,25, Private
15475,42, Private
15476,20, ?
15477,61, Private
15478,24, State-gov
15479,51, Private
15480,27, Private
15481,41, Private
15482,31, Private
15483,39, Private
15484,36, ?
15485,51, Self-emp-not-inc
15486,52, Private
15487,49, Private
15488,43, Private
15489,45, Private
15490,49, Private
15491,19, Private
15492,44, Self-emp-not-inc
15493,67, Self-emp-inc
15494,58, Private
15495,36, Private
15496,67, Private
15497,61, Private
15498,55, Local-gov
15499,23, ?
15500,35, Federal-gov
15501,35, Private
15502,20, State-gov
15503,51, Private
15504,23, Private
15505,39, Private
15506,36, Private
15507,47, Private
15508,27, Private
15509,29, Private
15510,21, State-gov
15511,18, Private
15512,24, Private
15513,39, Federal-gov
15514,51, State-gov
15515,47, Private
15516,62, Private
15517,49, Private
15518,20, Private
15519,24, Private
15520,25, Private
15521,54, Self-emp-not-inc
15522,25, Private
15523,20, ?
15524,43, Private
15525,26, Private
15526,24, Private
15527,18, Private
15528,45, Self-emp-inc
15529,45, Self-emp-not-inc
15530,26, Private
15531,47, Private
15532,54, ?
15533,21, Without-pay
15534,29, Private
15535,68, Private
15536,21, Private
15537,28, Self-emp-inc
15538,46, Private
15539,35, Private
15540,50, Self-emp-not-inc
15541,48, Self-emp-inc
15542,17, ?
15543,59, Private
15544,23, Private
15545,53, Private
15546,50, Self-emp-inc
15547,32, ?
15548,53, Private
15549,52, Private
15550,38, Private
15551,43, Private
15552,35, Private
15553,41, Private
15554,22, Private
15555,39, Private
15556,45, Private
15557,31, Private
15558,40, Private
15559,47, Self-emp-not-inc
15560,53, Private
15561,53, Self-emp-inc
15562,33, Local-gov
15563,24, Private
15564,34, Private
15565,46, Self-emp-inc
15566,29, Federal-gov
15567,61, State-gov
15568,31, Private
15569,29, Private
15570,42, Private
15571,50, Federal-gov
15572,34, Private
15573,39, Private
15574,74, Private
15575,40, Private
15576,75, Self-emp-not-inc
15577,40, Local-gov
15578,36, Private
15579,61, ?
15580,42, ?
15581,28, Private
15582,19, Private
15583,36, Private
15584,33, ?
15585,50, Federal-gov
15586,47, Private
15587,48, Private
15588,60, Self-emp-inc
15589,30, Private
15590,32, Private
15591,45, Local-gov
15592,51, Private
15593,53, Private
15594,34, Private
15595,48, Self-emp-not-inc
15596,68, ?
15597,32, Private
15598,63, ?
15599,31, Private
15600,58, Self-emp-not-inc
15601,32, Private
15602,32, Private
15603,40, Private
15604,50, Private
15605,38, Self-emp-not-inc
15606,30, Private
15607,21, Private
15608,28, Private
15609,63, Private
15610,32, Private
15611,25, Private
15612,59, Private
15613,22, Local-gov
15614,49, Private
15615,36, Private
15616,31, ?
15617,46, Private
15618,37, Local-gov
15619,48, Private
15620,43, Private
15621,41, Private
15622,54, Private
15623,36, Private
15624,29, Private
15625,66, Local-gov
15626,59, Private
15627,62, Private
15628,29, Private
15629,28, Private
15630,27, Private
15631,42, State-gov
15632,60, Private
15633,58, Private
15634,27, Private
15635,45, Private
15636,50, Private
15637,43, Private
15638,39, Private
15639,21, Private
15640,24, Private
15641,59, Self-emp-not-inc
15642,36, Private
15643,72, ?
15644,35, Private
15645,33, Private
15646,30, Private
15647,40, Private
15648,26, Self-emp-not-inc
15649,37, Federal-gov
15650,68, Self-emp-not-inc
15651,45, Private
15652,56, Private
15653,36, Private
15654,50, Private
15655,38, Private
15656,29, Private
15657,28, Private
15658,39, Federal-gov
15659,26, Local-gov
15660,52, Self-emp-inc
15661,52, Private
15662,84, Private
15663,33, Federal-gov
15664,46, Federal-gov
15665,30, Private
15666,38, Private
15667,66, Private
15668,62, Federal-gov
15669,31, Private
15670,31, Private
15671,39, Private
15672,60, Self-emp-not-inc
15673,27, Private
15674,37, ?
15675,38, Private
15676,25, Private
15677,48, Private
15678,42, Self-emp-not-inc
15679,45, Local-gov
15680,22, Private
15681,50, Private
15682,21, Private
15683,44, Local-gov
15684,60, Self-emp-not-inc
15685,21, ?
15686,51, Private
15687,30, Private
15688,46, Self-emp-not-inc
15689,43, Private
15690,57, Private
15691,48, Private
15692,39, Self-emp-inc
15693,68, Self-emp-not-inc
15694,33, Private
15695,22, Without-pay
15696,18, ?
15697,28, Private
15698,32, Private
15699,56, Private
15700,36, Private
15701,34, Private
15702,18, Private
15703,39, Private
15704,25, Private
15705,27, Self-emp-not-inc
15706,56, Self-emp-not-inc
15707,33, Self-emp-not-inc
15708,49, Self-emp-inc
15709,44, Self-emp-not-inc
15710,30, Self-emp-not-inc
15711,27, Private
15712,25, Private
15713,30, Self-emp-inc
15714,38, Private
15715,38, Private
15716,46, Private
15717,37, Private
15718,62, Private
15719,55, Self-emp-not-inc
15720,47, Self-emp-not-inc
15721,45, Private
15722,50, Private
15723,36, Private
15724,45, Private
15725,23, Private
15726,37, Private
15727,38, State-gov
15728,27, Private
15729,29, Private
15730,45, Local-gov
15731,41, Self-emp-inc
15732,38, Self-emp-not-inc
15733,27, Private
15734,51, Federal-gov
15735,44, Federal-gov
15736,33, Federal-gov
15737,28, Self-emp-inc
15738,32, Private
15739,43, Private
15740,45, Local-gov
15741,52, Federal-gov
15742,24, Private
15743,19, ?
15744,47, Private
15745,53, Self-emp-inc
15746,31, Private
15747,30, Private
15748,56, Private
15749,49, Federal-gov
15750,38, Private
15751,19, Private
15752,39, Private
15753,38, Private
15754,47, Private
15755,58, Private
15756,27, Private
15757,59, Local-gov
15758,24, Private
15759,42, Private
15760,53, State-gov
15761,35, Private
15762,36, Local-gov
15763,26, Private
15764,33, Private
15765,29, Private
15766,43, Private
15767,35, Private
15768,48, Private
15769,45, Local-gov
15770,43, Private
15771,27, Private
15772,21, Private
15773,63, ?
15774,39, Private
15775,52, Self-emp-not-inc
15776,41, Self-emp-inc
15777,48, Private
15778,27, ?
15779,53, State-gov
15780,33, Local-gov
15781,37, Private
15782,18, ?
15783,43, Federal-gov
15784,20, Private
15785,47, Private
15786,36, Self-emp-not-inc
15787,41, Private
15788,67, Private
15789,38, Private
15790,47, Self-emp-not-inc
15791,39, Private
15792,34, Self-emp-not-inc
15793,36, Private
15794,24, Private
15795,50, Self-emp-not-inc
15796,21, Private
15797,21, Private
15798,40, Private
15799,19, Private
15800,38, Private
15801,34, Private
15802,44, Local-gov
15803,20, Private
15804,44, Private
15805,49, Local-gov
15806,45, Self-emp-inc
15807,24, Private
15808,34, Private
15809,58, Self-emp-not-inc
15810,39, Private
15811,22, Private
15812,38, Private
15813,32, Federal-gov
15814,45, State-gov
15815,23, Private
15816,35, Private
15817,52, Private
15818,55, Private
15819,23, Private
15820,22, Private
15821,27, Private
15822,24, Private
15823,21, Private
15824,49, Private
15825,32, Private
15826,64, Private
15827,37, Self-emp-not-inc
15828,61, Private
15829,44, Private
15830,53, Private
15831,43, Private
15832,60, State-gov
15833,23, Private
15834,25, Private
15835,29, Private
15836,51, Private
15837,47, Private
15838,20, Private
15839,25, Private
15840,27, Private
15841,23, Private
15842,18, Private
15843,23, Private
15844,59, Self-emp-not-inc
15845,46, Private
15846,66, ?
15847,46, Local-gov
15848,36, Local-gov
15849,44, Private
15850,17, Private
15851,27, Private
15852,32, Private
15853,53, Private
15854,22, Private
15855,30, Private
15856,47, Self-emp-not-inc
15857,68, Self-emp-not-inc
15858,39, Private
15859,22, Private
15860,62, ?
15861,20, Private
15862,21, Private
15863,34, Private
15864,30, Self-emp-not-inc
15865,25, Private
15866,23, State-gov
15867,40, State-gov
15868,26, Federal-gov
15869,57, Self-emp-not-inc
15870,36, Private
15871,43, ?
15872,49, State-gov
15873,58, Private
15874,32, Private
15875,59, Private
15876,42, State-gov
15877,37, Private
15878,40, Private
15879,47, Private
15880,56, Private
15881,30, Private
15882,42, Private
15883,21, Private
15884,21, Private
15885,47, Private
15886,22, Self-emp-not-inc
15887,35, Private
15888,41, Private
15889,43, Federal-gov
15890,60, Private
15891,73, Private
15892,90, Private
15893,62, Federal-gov
15894,28, Private
15895,45, Private
15896,19, Private
15897,30, Private
15898,19, Private
15899,23, Private
15900,22, Federal-gov
15901,19, Private
15902,45, Federal-gov
15903,26, Local-gov
15904,42, Local-gov
15905,62, Self-emp-not-inc
15906,61, Private
15907,34, Private
15908,22, Local-gov
15909,56, Private
15910,32, Private
15911,24, ?
15912,26, Private
15913,32, Private
15914,58, Private
15915,25, Self-emp-not-inc
15916,23, Private
15917,23, Private
15918,54, Private
15919,28, Private
15920,35, Private
15921,30, Private
15922,23, Private
15923,42, Private
15924,72, Private
15925,21, Private
15926,37, Private
15927,54, Private
15928,58, Private
15929,32, Private
15930,65, Private
15931,22, Private
15932,52, Private
15933,65, Private
15934,33, Self-emp-not-inc
15935,35, Private
15936,27, Private
15937,34, State-gov
15938,53, Self-emp-not-inc
15939,23, Private
15940,43, State-gov
15941,58, Private
15942,38, Private
15943,26, Private
15944,60, Private
15945,28, Private
15946,33, Federal-gov
15947,29, Local-gov
15948,54, State-gov
15949,41, Private
15950,63, Self-emp-not-inc
15951,31, Private
15952,23, Private
15953,31, Private
15954,41, Private
15955,51, Private
15956,59, Private
15957,23, Private
15958,24, Self-emp-not-inc
15959,67, Self-emp-not-inc
15960,65, ?
15961,47, Local-gov
15962,21, Private
15963,38, Private
15964,55, Private
15965,39, Private
15966,24, Private
15967,24, Private
15968,38, Private
15969,19, Private
15970,32, Private
15971,63, Self-emp-not-inc
15972,18, Private
15973,36, Private
15974,41, Private
15975,57, Private
15976,48, Private
15977,44, Private
15978,25, Private
15979,48, Private
15980,20, Private
15981,74, Self-emp-not-inc
15982,44, Private
15983,26, Private
15984,54, Local-gov
15985,39, Private
15986,38, Private
15987,18, Private
15988,32, Local-gov
15989,24, Private
15990,19, Self-emp-not-inc
15991,28, Private
15992,28, Private
15993,49, Local-gov
15994,50, Private
15995,63, Private
15996,58, Self-emp-not-inc
15997,68, Self-emp-inc
15998,41, Federal-gov
15999,21, ?
16000,27, Private
16001,24, Private
16002,50, Private
16003,47, Private
16004,64, ?
16005,54, Private
16006,28, Private
16007,26, State-gov
16008,35, State-gov
16009,48, Private
16010,50, Private
16011,39, Private
16012,46, Private
16013,41, Private
16014,24, Private
16015,57, Private
16016,32, Private
16017,41, Private
16018,55, Private
16019,41, ?
16020,69, Private
16021,22, Private
16022,45, Private
16023,33, Private
16024,57, Private
16025,38, Self-emp-not-inc
16026,40, Private
16027,48, Self-emp-not-inc
16028,38, Local-gov
16029,26, State-gov
16030,24, Private
16031,35, Private
16032,37, Private
16033,42, Private
16034,37, Private
16035,37, Private
16036,28, Private
16037,22, Private
16038,24, Private
16039,45, Local-gov
16040,29, Self-emp-not-inc
16041,23, Private
16042,24, Federal-gov
